Index,Sentiment,SentimentText
5460,0,"@TiaMowry Too bad the Game won't b included!!! That was my ish, sure will b get n the seasons DVD  long 4 more."
5461,0,"@TiaMowry yeah, just change the password.. While I have your ear: I totally fell in love with The Game... in syndication. I was too late. "
5462,0,@tianalicious LOL WHY U GOTTA SAY IT LIKE THAT  SORRY!
5463,0,"@TiannaChaos i know  just family drama. its lame.hey next time u hang out with kim n u guys like have a sleepover or whatever, ill call u"
5464,0,@TianniaShaqueen oh ok!! gotcha!! i was wondering what what happening next...been crazy busy...feel like i am letting them down! 
5465,0,@tiaraas udh nonton transformer 2 ya? huhu baru liat sneak peek'a doang 
5466,0,"@Shoko_RDJ yeahh i have, KKBB, Heart &amp; Souls, Only You, Zodiac, but i'm dying to see Fur, i can't seem to find it anywhere  wbu?"
5467,0,"@shoksyoshi chips and salsa on my couch ... hahahaha it should be at El Burrito, wish I was go there tonight for dinner then out to brick "
5468,0,@SholaAma  Dentist!! I hate the dentist. Last time I went I didn't even notice my mouth had closed and I was biting his fingers! lol
5469,0,"@SholaAma my bad shola, ment to update my own wall not yours "
5470,0,@ShomariW omg so just 4 get my hit pss me up ugh  tear thats out
5471,0,@ShomariW thats wsup bro im stuck at work 
5472,0,@ShonaQ 4th?  it's so depressing.
5473,0,@ShonaQ Breaking Dawn's making me cry 
5474,0,@shondaMACk wats going on smut smut  you make me sadddd  que paso..
5475,0,"@shondarhimes I'm just curious, why do you do this to us ? we just wanted an &quot;official&quot; wedding, something that would link MD legally  pff"
5476,0,@shondarhimes OMG!!! can this be true?? is O'Malley really leaving? http://bit.ly/yNBJl   - I am dying of suspense!!
5477,0,"@Shongz Don't rightly know... I mightn't even be going!  BUNAC have til 10th May to get me a contract, and til then I have no idea... why?"
5478,0,@Shongz I'm gonna try absolutely everything first (downloading other progams etc) but if it doesn't work then YES 
5479,0,"@shonias sorry about weird aches and spasms, ariane! Sounds unpleasant "
5480,0,@Shonika LOL u r soo right! How was the Bday dinner? TJ &amp; I were suppose to come but....(inhale) long story...Tell Keenan dnt hate me 
5481,0,@tiaragirl9 i know. im watching them on SNL and just started bawling 
5482,0,@TiaraJade i don't understand how to play those games on Facebook 
5483,0,"@tiarala You're making me want to go get a pedi. I'm too tough on my hands for fancy nails, toes however... doubt anyone has an opening "
5484,0,@TiaraLaNiece I'm on twitter.... Don't leave me baby  lol
5485,0,@tiaralynn Emo after argument with dad 
5486,0,@tiareee can she do mine too 
5487,0,@tiaswagger ikr! I'm so f'n pissed! This drunk azz girl stepped on my foot... Its bleeding and swole!! Man I pushed her ass so hard!! 
5488,0,@Tibette Sorry about your friend  Hugs!
5489,0,@TIBlockhead ahh thats what im afriad of if i go to the next cruise 
5490,0,@TIBlockhead At least she did Scranton. But she didn't get Joey there! 
5491,0,@TIBlockhead Hey my friend can't do it.....  so I'm gonna have to pass. Those are awesome seats thou  I'm trying to change her mind
5492,0,@ticcy then come back! 
5493,0,@tickedypoph And nawhh &gt;&lt; I don't wanna be 19...  lol
5494,0,@tickedypoph hahaha I live across the road from a hospital too hahahaha  my life is fail
5495,0,@TicketChoice lunch was going home to rest...not well today 
5496,0,@tickingclocks i am bummed out for myself i miss them 
5497,0,"@TickingTimeBomb any to begin with, so I am selfish and flighty because I want to pursue my goals and am frustrated with some things.. "
5498,0,"@TickingTimeBomb I wish I could re-watch episodes, most of the HQ videos don't work in Canada and pixelated ruins the mood. "
5499,0,"@TickingTimeBomb LMOA! i just quit one of mine, too much stress "
5500,0,@TickingTimeBomb there's nowhere around here I can go get it  Ireland sux. Serios lack of Asian food awesomness
5501,0,@TickingTimeBomb What is a optimologist? Leo.org and my Firefox spell checker don't know that word. 
5502,0,@shonniedkny1973 and good morning to u2.  I don't think we are going to make it to church. Bad way to start a week off 
5503,0,@shonniedkny1973 Oh no! I am so sorry to hear that.  *Hugs*
5504,0,"@shonnyk being a personal vendetta, the assholes won't regret a thing. They got what they wanted. Bad for team, members and fans though "
5505,0,"@Shonrisse Don't feel bad, not only do I need to put their clothes away, but I need to switch out their winter clothes for spring/summer "
5506,0,"@Shontelle_Layne Aww that sucks so much  It always breaks when it's hot too, always when you actually need it lol!!!"
5507,0,@Shontelle_Layne Thank Uu; Thats Gonna Help Mee In My Exams All This Week &amp; Next 
5508,0,@Shontelle_Layne Wish i could go! 
5509,0,@ShontelleOnline Yeah. She's going through liver failure. The 2 weeks of antibiotics and IV fluids arent working. 
5510,0,@ShontelSherrea I WISH I Had 638 FoLLoWErs Like mY Twsister 
5511,0,"@shonuffarty I guess so. I mean, basically what they told me is it's not completely official, but sounds like it's def a hiatus. "
5512,0,@shooop apparently his set last night was crazy. No fishing with @astroboogie ? Im going to freeze my assets off tonight 
5513,0,@TickleMeJoey Aww  We'll miss you to! X
5514,0,@TickleMeJoey Can I borrow $2.10 I reeally want a Maccas cheeseburger  ;P
5515,0,@TickleMeJoey hmm...wow that's hard to do for I'm not feeling &quot;back up&quot; myself sorry - I'd love to help! 
5516,0,@TickleMeJoey I wish I was but I can't  My friend owns the waffle house in PA so come by when you are nearby!
5517,0,@TickleMeJoey i'm arriving late at school cause I stayed on twitter just to see if u updated but u didn't  i love u &lt;3 xo from Chile
5518,0,@TickleMeJoey im sorry it turned 11:12 right when i posted that    aww. who cares! make a wish anyway!
5519,0,"@TickleMeJoey it's pretty shocking writing from you. I'm SO SORRY! I'm SO shamed for that, I can't belive it. I'M SORRY "
5520,0,@TickleMeJoey not in australia it doesnt come out here until the 19th 
5521,0,@TickleMeJoey wahh. im sorry joe. 
5522,0,@TickleMeJoey we'll miss you too 
5523,0,"@TickleMeJoey when I read freezing, I think of -2 degrees. Its april here, and it wont stop snowing... "
5524,0,@TickleMeJoey you never called  &amp; annuh is here. and i just left you a message. &amp; tell you mom i say happy mothers day.
5525,0,@ticklemepoynter well maybe i am.  OH WELL. Hahaha.
5526,0,@tickrtapebailey WHAAAAAAA? btw i am doing RE too 
5527,0,"@tickvg not going to Stonehenge  don't worry about coming ova tomorrow, ur soo busy and he'll actually b coming to c joshie on mon neway!"
5528,0,"@tidesandclouds   eff you. jk, i'll probably make it to philly."
5529,0,@tidesandclouds blame my parents  the earliest i'm even allowed to think about moving is december and there are ~requirements
5530,0,@tidesandclouds i don't listen to fireworks 
5531,0,@tidesandclouds lol NVM i can't right now. my macbook is dead and i don't know anything without my ical 
5532,0,@Tidus awe man a u2 cover band! Cheaper to see them than the real thing! I wish I could go 
5533,0,"@Tidus aww  Illustrator can be frustrating. Wasn't much help before, but I can try to help again."
5534,0,@tidygraphic Suspect tax-man is at fault.... 
5535,0,"@Tiece_E Oh, I have been in April actually. I talked to Jo on the phone about it too when I was there. We couldn't make it to meet though "
5536,0,@shootingstar825  im sorry baby alevera lotion or i can kiss them and make them better  lol
5537,0,@shootingstar825 OO lala hehe I'm liking this lol Sorry you're hurting though 
5538,0,@shootingxstar soo i joined twitter but i want it on my phoneee  &amp; I thought u wrote my stomach won't stop GROWing for a sec.. food baby!
5539,0,@SHOOTNFISH  i wonder if something got jacked up with the cable run or if it got damaged when they ran the new snake 
5540,0,@shooty668 hope you're much better soon...bugger 
5541,0,@Shooz1 ok ok mam ... i was jus angry 
5542,0,@Shopaholic_Mama I seem to remember a way to ask for a reconsideration but they usually tell you sorry nope.  google is selfish with PR
5543,0,@shopcora oh that was another trend I couldn't do as had such curly hair &amp; was before I discovered straightening irons! 
5544,0,"@Shopmaster yeah dude, Justin.tv won't load just sits there "
5545,0,@shopmollyd I am lost. Please help me find a good home. 
5546,0,@shopmollyd oh dear so sorry to hear that happened to one of my cats so I know how upset you must all be 
5547,0,@shoPPaHolliK I envy that transformers is out over there.... I gotta wait til the 24th... 
5548,0,"@shoptilldrop alas no  but job pays well, not well enough! LOL"
5549,0,@shoptilldrop poor baby sympathies 
5550,0,@shoptilldrop really foggy here  but that doesn't stop the dogs' WALK us looks! Glad Monday ain't so bad. Plain sailing once that's gone
5551,0,@shoptilldrop thanks sweetie. He is feeling v sorry for himself 
5552,0,@Shoq  haha i LOVE listening to Savage lol .. they pulled him from the talk station i can get though  lol
5553,0,@Shoq Sad that THAT's the list I'm on. 
5554,0,"@short2thepoint No.    It goes the other way (computer to iPod), but not that way."
5555,0,@ShortChica213 Definitely!! How sad that this is the last countdown... 
5556,0,@shorti77 i think u r fibbing 
5557,0,@shortkitty Who the hell is Mandy?  I know people by last names... 
5558,0,"@Shortpacked Or crossing his arms, even. Must be tough being an mecha-styled Transformer "
5559,0,@ShortrWdNoHeels i dont feel like studying too 
5560,0,@shortstackband  i have no credit lol
5561,0,"@shortstackband I keep dreaming about Short stack, Lastnight I dreamed that Shaun and Andy said my name ... and Brodie ignored me "
5562,0,@shortstop91 AGH horton hears a who. 
5563,0,@shortttandsweet yeah. (: no callback  oh well. They had tons of ppl calling.
5564,0,@ShortyAZK that sucks  was hoping to see you there and was going to steal you for stewarding again lol.
5565,0,@shortych it really really does suck!!!!    xx
5566,0,@shortyinabox Shower did help but it didn't wash away the few extra pounds unfortunately  Wouldn't it be awesome if it worked that way ?
5567,0,"@tierneywilson oh im sorry.  i hate bugs. they gross me out. but yeah, im trying not to die. and im surprised i havent already after t ..."
5568,0,@TierraShante I'm BACK MOFO!!!!!! I was CAKIN but my BABE left me 
5569,0,@tiestri_sutanto Are  you going to the tour? I am...cant wait! Its not in illinois til september 2nd though! 
5570,0,@tif_tif_tiffany I wish I could read.  how have you been?!
5571,0,@Tifanei dang. such a waste of time..  sorry your stranded in d town  im just working too.
5572,0,@Tifanei oh good. im sorry  i have been crazy busy. we might be going to reds game tonight. what u up to?!
5573,0,@tiff_th 3 more finals to gooooo 
5574,0,@tiffaknee   
5575,0,@tiffalo cuz airlines are super lame.    
5576,0,@tiffanany982 still haven't figured out how to upload mine. I'm sorry 
5577,0,@tiffani_m im sypathetic... 
5578,0,"@tiffania yeah, I just had sniffles yesterday, but today I have a little cough too  hopefully suffering now will help me feel better. "
5579,0,@tiffanieANN e3! I don't have a dvr! I'm gonna miss it. D: i don't even have a damn tv! Wtf am i talking about. 
5580,0,@tiffanieANN I'm sad! I want to see howard! 
5581,0,@TiffaniMalner  no  we just got back today. you?
5582,0,"@Tiffanita I miss my girlfriend! Supid bitch gets a new beau and forgets ALLLLLL about me. hahaha jk..well, not really! "
5583,0,@tiffany_duh @m_dub22 I'm here. Alone  9dayss.
5584,0,@Tiffany_in_VA I'm not getting your updates to my phone  I'm trying to figure it out but it makes me sad!
5585,0,@tiffany_nicole I wish I had pain pills. 
5586,0,"@tiffany_nicole yeah...I hope so, not answering my calls, she and her man broke up rather messily "
5587,0,@Tiffany0x it was shit in the end 
5588,0,@TiffanyAnnSmith I cant bring myself to watch love stories they are so unreal  At least you can enjoy them !
5589,0,@shortyproper why didn't u tell me it's going to rain today I left my umbrella in the crib 
5590,0,"@shortyyyy ahhh AFI at edgefest ! me and my friend wanted to go to that  how fucking good tho, i miss them so muchhhh! =["
5591,0,@shortyyyy omg yeah! i hate them so much and we get loads in our house 
5592,0,"@shoshanabean not even in the land of ketchup, that's just wrong.  did u ever try the ketchup fries?"
5593,0,@shosho1 I know.. but that place is just so dirty and gross and i don't think i can enjoy myself there  We'll see...
5594,0,@shoshof amin2... gw takut nih shof gkbs 70 byk bgt yg mau kesana nilainya tinggi2 
5595,0,@shostack 
5596,0,"@shostack  No meds to help out, or are they just not working?"
5597,0,"@shotbykim Yeah, but couldn't get into it with WoW. Played City of Heroes for a good bit. LOVED that. Now I'm too poor to play. "
5598,0,@shotdown i hate him. i hate him i hate him i hate him 
5599,0,@shotemfade Tou chateado 
5600,0,@Shotshog oh what! Kin ell indeed! 
5601,0,@ShottaDru heeey drewsky. I been running around shopping for my nephew. In the bronx now  WHERE IS MY PATTY???
5602,0,"@ShottaDru neva had the beans frm the chicken spot, idk something bout popeyes tells me to stick with the chicken  BUTT I will try it asap"
5603,0,@ShottaDru where were u wed nite? I was hoping to see u. I was sure u'd be there 
5604,0,@ShottyGoBoom ME! oh wait 
5605,0,@shoufii noo they dunt  :|
5606,0,@Shough yeah I feel really bad for them  trying my best to help but just don't know what to say
5607,0,@shoultz2bloom Huge hugs.  I'm sorry you're having a rough day.
5608,0,@Shouq Mobile without charge is nothing  all my wires and chargers r in the orange bag ;P 3ad I usually took it everywhere 
5609,0,"@ShoutFactory I heard, that's really sad -- it's the end of an era "
5610,0,@shovePIGGYshove So close then 
5611,0,@ShowBreezy hhaapppyyyyy birttthhhddaaayyy tooo youuu ohhh ohhhhh !!!!! I called to serenade you but you didn't pick up 
